longitude,latitude,housing_median_age,total_rooms,population,households,median_income
-122.23,37.79,40.0,930.0,564.0,184.0,1.3281
-118.42,34.24,35.0,1507.0,1025.0,286.0,4.5833
-122.18,37.73,44.0,548.0,435.0,136.0,2.1111
-124.19,40.78,37.0,1371.0,640.0,260.0,1.8242
-118.55,34.19,31.0,1856.0,990.0,360.0,4.3654
-118.29,34.09,43.0,1583.0,1941.0,614.0,1.9835
-122.03,37.98,45.0,2842.0,1261.0,535.0,3.6042
-122.29,37.88,46.0,1895.0,920.0,425.0,2.9926
-121.96,37.58,15.0,3575.0,1777.0,559.0,5.7192
-118.28,34.11,52.0,2036.0,775.0,332.0,5.4122
-121.88,37.67,16.0,4070.0,1543.0,577.0,6.5214
-118.42,34.18,40.0,1013.0,449.0,166.0,5.7143
-118.54,34.28,10.0,7665.0,3517.0,998.0,10.8805
-118.4,34.19,30.0,521.0,306.0,129.0,4.1125
-118.45,34.24,7.0,3299.0,2343.0,647.0,3.0865
-118.28,34.01,48.0,483.0,775.0,188.0,2.3309
-118.4,34.28,16.0,6573.0,6161.0,1473.0,3.3304
-118.39,34.2,17.0,2594.0,3950.0,973.0,2.0348
-119.04,35.42,47.0,1691.0,913.0,358.0,1.8403
-118.32,34.06,36.0,3239.0,1383.0,612.0,4.5918
-122.0,37.54,29.0,4133.0,2023.0,749.0,5.1616
-124.16,40.8,52.0,2167.0,908.0,451.0,1.6111
-118.33,34.07,52.0,2248.0,813.0,265.0,15.0001
-118.34,34.08,50.0,3457.0,1584.0,841.0,3.1078
-122.22,37.81,52.0,1971.0,765.0,308.0,6.5217
-120.58,40.37,16.0,3412.0,1873.0,590.0,2.2661
-122.35,37.94,45.0,2112.0,1406.0,452.0,2.3456
-119.79,36.29,6.0,1265.0,764.0,246.0,4.2917
-122.3,37.84,14.0,7355.0,3100.0,2051.0,4.0018
-118.26,34.08,45.0,2225.0,2699.0,792.0,1.9209
-121.96,37.76,8.0,3865.0,1548.0,432.0,9.7037
-118.32,34.1,43.0,1615.0,1460.0,644.0,1.4005
-118.96,35.38,41.0,2417.0,973.0,406.0,3.0568
-122.24,37.79,27.0,1632.0,1171.0,429.0,2.3173
-118.4,34.28,22.0,3517.0,3134.0,847.0,2.6652
-122.1,37.96,20.0,3796.0,1679.0,611.0,4.3571
-119.84,36.8,19.0,3244.0,1463.0,710.0,2.0469
-119.81,36.85,17.0,2340.0,1174.0,396.0,4.2304
-122.19,37.83,29.0,1791.0,661.0,269.0,6.8538
-121.94,37.54,31.0,2537.0,1067.0,410.0,6.7599
-122.22,37.77,52.0,1137.0,866.0,259.0,2.59
-122.05,37.95,27.0,3513.0,1875.0,694.0,3.1838
-122.38,37.91,18.0,3507.0,1224.0,676.0,5.0524
-118.27,34.0,48.0,1869.0,1834.0,441.0,1.7052
-118.96,35.38,34.0,2047.0,888.0,352.0,3.6734
-117.76,35.63,12.0,2014.0,1027.0,356.0,3.9261
-119.48,37.0,16.0,2904.0,1467.0,509.0,3.1736
-122.0,37.98,36.0,404.0,237.0,88.0,4.525
-122.23,37.78,52.0,472.0,415.0,126.0,2.6429
-118.21,34.04,52.0,846.0,1153.0,281.0,2.1923
-118.43,34.24,36.0,1488.0,1221.0,296.0,4.0208
-118.47,34.32,13.0,2664.0,1468.0,521.0,4.8988
-122.3,37.93,34.0,2254.0,715.0,306.0,4.5
-122.34,37.93,30.0,2515.0,1327.0,428.0,2.1287
-122.13,37.68,45.0,2457.0,1129.0,422.0,4.0588
-118.53,34.22,29.0,4101.0,2630.0,867.0,4.6607
-118.27,34.08,46.0,3007.0,2587.0,814.0,2.7179
-119.7,36.75,11.0,3626.0,1819.0,731.0,2.4956
-118.46,34.31,24.0,2920.0,1460.0,598.0,4.2708
-122.03,37.62,35.0,2072.0,1001.0,350.0,4.7109
-123.74,40.66,25.0,2395.0,983.0,375.0,3.0469
-119.03,35.32,12.0,2721.0,1294.0,523.0,2.5575
-121.69,39.36,29.0,2220.0,1170.0,428.0,2.3224
-118.23,34.07,35.0,1335.0,1586.0,445.0,1.9722
-122.06,37.63,12.0,6711.0,3388.0,1289.0,3.8625
-115.72,32.75,16.0,348.0,123.0,54.0,2.0938
-121.91,39.03,48.0,1096.0,657.0,199.0,2.7841
-118.43,34.15,28.0,6270.0,2549.0,1497.0,3.2241
-118.26,34.02,46.0,1249.0,1607.0,331.0,2.0703
-122.18,37.72,45.0,1498.0,1003.0,305.0,3.8047
-118.43,34.13,37.0,4400.0,1521.0,666.0,8.2954
-121.52,39.51,30.0,3085.0,1688.0,575.0,2.334
-124.08,41.36,29.0,1029.0,509.0,196.0,2.0156
-114.73,33.43,24.0,796.0,227.0,139.0,0.8964
-118.39,34.16,46.0,1582.0,603.0,283.0,5.1169
-118.26,34.08,46.0,945.0,910.0,252.0,3.5039
-122.34,37.97,19.0,2237.0,1438.0,551.0,2.3382
-119.78,36.79,33.0,2260.0,966.0,413.0,2.9301
-119.45,35.15,33.0,5050.0,2293.0,919.0,3.1592
-118.19,34.11,26.0,1638.0,1155.0,437.0,3.4227
-122.27,37.84,52.0,2224.0,1006.0,422.0,2.6
-122.2,37.79,29.0,1640.0,939.0,340.0,2.8321
-118.9,35.41,6.0,4656.0,2320.0,935.0,3.0938
-120.13,39.06,22.0,2465.0,381.0,146.0,2.875
-118.42,34.15,48.0,680.0,268.0,126.0,4.615
-118.42,34.28,34.0,1999.0,2391.0,439.0,2.8
-118.33,34.1,30.0,5293.0,4123.0,2127.0,1.51
-122.22,37.79,37.0,2343.0,1608.0,523.0,2.1494
-118.46,34.25,32.0,2217.0,1064.0,427.0,3.6989
-119.71,36.83,15.0,2727.0,1228.0,436.0,3.5078
-122.09,37.7,31.0,2053.0,867.0,329.0,4.3375
-122.33,37.99,4.0,3999.0,1591.0,887.0,3.911
-123.91,41.68,22.0,1880.0,743.0,314.0,2.9688
-122.24,37.77,52.0,1711.0,885.0,373.0,3.6417
-119.69,36.83,28.0,1868.0,898.0,329.0,3.1814
-122.29,37.87,46.0,1267.0,792.0,321.0,2.525
-119.03,35.42,42.0,1705.0,905.0,393.0,1.6286
-122.03,37.55,22.0,9167.0,4319.0,1404.0,6.992000000000001
-120.02,38.92,24.0,1194.0,414.0,151.0,3.2396
-115.53,32.73,14.0,1527.0,1453.0,332.0,1.735
-121.98,37.95,14.0,6290.0,2724.0,820.0,6.7371
-118.98,35.36,29.0,1244.0,933.0,227.0,1.6981
-120.06,39.01,19.0,2967.0,112.0,48.0,4.0714
-121.92,37.69,13.0,3742.0,1590.0,559.0,7.316
-122.03,37.95,14.0,3287.0,1601.0,716.0,3.1719
-122.28,37.85,41.0,535.0,317.0,119.0,2.4038
-121.63,39.75,37.0,1296.0,569.0,257.0,1.8616
-119.88,36.81,30.0,2288.0,1435.0,425.0,1.3221
-119.68,36.31,12.0,2739.0,1859.0,498.0,2.9936
-121.97,37.79,17.0,5688.0,2111.0,773.0,6.6131
-121.89,37.82,4.0,11444.0,3898.0,1257.0,13.2949
-118.99,35.36,31.0,1498.0,1168.0,340.0,1.2232
-118.54,34.26,23.0,4960.0,1929.0,586.0,10.9052
-124.11,40.57,33.0,1348.0,573.0,236.0,2.4896
-120.04,36.74,14.0,3182.0,2298.0,721.0,1.6168
-118.31,34.03,52.0,1902.0,1233.0,385.0,2.8295
-118.43,34.18,25.0,3830.0,2328.0,1017.0,2.6238
-119.56,36.7,40.0,1195.0,1135.0,315.0,2.1182
-122.24,37.8,49.0,2838.0,1487.0,677.0,2.5238
-122.03,37.98,44.0,1254.0,498.0,217.0,3.4531
-118.55,34.19,18.0,5862.0,3161.0,1280.0,3.1106
-118.34,34.06,52.0,1314.0,629.0,214.0,7.1669
-118.45,35.62,18.0,2304.0,782.0,390.0,1.4141
-119.68,36.81,16.0,2668.0,1536.0,457.0,3.9792
-122.63,38.96,17.0,1708.0,633.0,312.0,1.75
-122.27,37.8,39.0,1715.0,1327.0,467.0,1.8477
-122.1,37.66,34.0,656.0,342.0,112.0,4.6875
-122.15,37.73,28.0,2215.0,830.0,573.0,2.1898
-121.94,39.45,39.0,844.0,535.0,165.0,1.832
-120.18,36.59,25.0,948.0,613.0,171.0,2.3026
-121.79,39.48,39.0,1105.0,408.0,166.0,3.3929
-122.18,37.79,41.0,1411.0,626.0,214.0,7.0875
-121.54,39.6,15.0,886.0,576.0,205.0,2.1467
-122.18,37.77,52.0,2744.0,1479.0,554.0,2.2768
-119.68,36.63,39.0,1237.0,638.0,239.0,3.0139
-118.23,34.13,47.0,1162.0,781.0,268.0,4.6528
-123.98,40.88,41.0,1719.0,844.0,336.0,2.6923
-118.3,34.09,32.0,2202.0,2178.0,635.0,2.0307
-118.45,37.37,26.0,3135.0,1385.0,523.0,4.337
-119.81,36.73,47.0,1314.0,1155.0,326.0,1.372
-122.04,37.54,26.0,2145.0,1285.0,377.0,4.9464
-118.29,34.1,39.0,2196.0,1165.0,538.0,2.9417
-118.41,34.3,28.0,3187.0,2205.0,559.0,5.1668
-118.32,34.06,43.0,2808.0,1654.0,569.0,4.125
-119.46,36.6,18.0,1404.0,754.0,229.0,3.9844
-119.59,36.64,27.0,823.0,798.0,200.0,3.0521
-122.22,37.78,50.0,1920.0,1525.0,477.0,1.4886
-119.07,35.35,24.0,4119.0,1294.0,879.0,2.4123
-119.79,36.72,41.0,1562.0,927.0,277.0,1.3047
-118.19,34.08,35.0,1554.0,1487.0,374.0,1.9038
-121.88,37.66,29.0,2702.0,1360.0,642.0,3.1127
-122.2,37.89,37.0,3881.0,1315.0,517.0,7.3195
-119.59,36.57,19.0,1733.0,911.0,281.0,3.5987
-122.04,37.62,35.0,899.0,455.0,185.0,4.2857
-120.81,38.74,29.0,2259.0,1099.0,463.0,2.3314
-118.37,34.17,42.0,1713.0,1349.0,427.0,3.2596
-122.21,37.77,43.0,1017.0,836.0,277.0,2.2604
-118.38,34.21,35.0,1468.0,1295.0,300.0,3.7708
-122.02,37.97,36.0,2342.0,1191.0,416.0,4.0
-122.08,37.88,24.0,2059.0,410.0,294.0,2.3971
-122.24,37.76,52.0,1846.0,827.0,446.0,2.6833
-118.16,34.09,50.0,1568.0,1093.0,333.0,3.1442
-119.03,35.34,36.0,3474.0,1679.0,616.0,2.7256
-115.99,33.4,15.0,1945.0,515.0,273.0,2.0109
-122.62,38.95,19.0,2230.0,832.0,359.0,1.6865
-122.31,38.01,18.0,4123.0,1895.0,772.0,3.2759
-121.56,39.51,46.0,1885.0,871.0,347.0,1.6352
-118.52,34.18,34.0,2307.0,1168.0,427.0,4.2143
-121.8,39.33,30.0,1019.0,501.0,185.0,2.5259
-118.28,34.01,50.0,2601.0,3080.0,770.0,1.8656
-121.84,39.74,43.0,2976.0,1181.0,560.0,2.2621
-118.28,34.03,40.0,2118.0,2195.0,658.0,1.7976
-118.26,34.07,46.0,2341.0,2371.0,648.0,2.4038
-119.81,36.8,38.0,2252.0,777.0,314.0,6.1575
-118.22,34.09,45.0,1072.0,996.0,243.0,2.8194
-115.54,32.99,23.0,1459.0,1148.0,388.0,1.5372
-119.02,35.34,38.0,1463.0,692.0,295.0,2.3125
-121.95,37.81,5.0,7178.0,2823.0,907.0,9.0776
-123.84,40.28,28.0,2809.0,1093.0,438.0,2.0962
-119.61,36.56,34.0,1911.0,1886.0,481.0,1.625
-118.23,34.13,37.0,1799.0,1088.0,417.0,2.975
-122.28,37.88,52.0,1172.0,489.0,218.0,3.9167
-119.81,36.28,24.0,544.0,442.0,106.0,3.1071
-118.6,34.21,21.0,9512.0,7282.0,2387.0,2.8039
-119.76,36.75,39.0,2233.0,2031.0,491.0,1.8641
-118.57,34.17,31.0,1950.0,870.0,357.0,3.1875
-118.46,34.14,34.0,5264.0,1738.0,753.0,8.8115
-118.38,34.1,39.0,3798.0,975.0,525.0,9.3092
-117.66,35.61,5.0,5735.0,2623.0,862.0,4.8494
-121.81,37.97,8.0,1584.0,615.0,202.0,6.4753
-118.2,34.06,46.0,453.0,533.0,132.0,2.2961
-118.28,34.11,46.0,1156.0,514.0,213.0,4.2019
-122.04,37.66,23.0,2419.0,1066.0,384.0,6.3501
-118.59,34.25,15.0,9716.0,4992.0,2225.0,3.6231
-118.45,34.23,15.0,5738.0,4620.0,1581.0,2.3584
-120.76,38.73,17.0,512.0,314.0,140.0,1.5625
-118.29,34.01,42.0,814.0,511.0,188.0,2.3942
-119.85,36.76,10.0,2067.0,845.0,354.0,1.8214
-122.06,37.64,37.0,1468.0,1038.0,282.0,4.1652
-121.75,39.4,29.0,1687.0,864.0,334.0,2.4943
-119.0,35.36,39.0,896.0,805.0,197.0,1.25
-118.54,34.27,28.0,2309.0,931.0,302.0,6.7415
-115.5,32.75,13.0,330.0,822.0,64.0,3.4107
-122.22,37.81,52.0,2944.0,1034.0,521.0,5.3509
-119.76,36.8,20.0,6257.0,2795.0,1267.0,2.2094
-122.09,37.68,41.0,1382.0,704.0,314.0,3.5114
-122.26,37.77,52.0,1670.0,793.0,299.0,2.9732
-118.39,34.05,47.0,1621.0,724.0,311.0,5.7509
-115.57,32.79,34.0,1152.0,621.0,208.0,3.6042
-122.51,38.76,9.0,2589.0,1050.0,374.0,4.0435
-122.26,37.88,52.0,2551.0,894.0,404.0,6.2425
-119.67,36.33,19.0,1241.0,850.0,237.0,2.9375
-122.15,37.71,36.0,998.0,531.0,183.0,4.0208
-122.08,37.63,33.0,691.0,431.0,149.0,4.25
-122.04,37.67,18.0,3000.0,1155.0,415.0,6.8233
-119.82,36.74,52.0,610.0,406.0,122.0,1.8967
-122.26,37.82,37.0,3633.0,1838.0,980.0,2.6104
-120.41,36.77,24.0,1335.0,1180.0,267.0,1.947
-119.95,38.94,24.0,2180.0,755.0,223.0,2.5875
-119.72,36.73,9.0,1914.0,1116.0,424.0,1.4646
-118.3,34.03,40.0,1695.0,1138.0,357.0,2.7125
-119.82,36.77,41.0,1441.0,646.0,296.0,3.0568
-118.99,35.37,36.0,832.0,814.0,174.0,1.4773
-122.3,37.77,42.0,2038.0,2037.0,355.0,2.6447
-122.3,37.97,30.0,4030.0,1777.0,718.0,3.6393
-119.01,35.38,44.0,434.0,274.0,86.0,1.1944
-119.83,36.82,14.0,1087.0,365.0,176.0,7.2909
-119.72,36.8,23.0,2128.0,1047.0,450.0,2.625
-123.72,41.09,19.0,1970.0,1166.0,363.0,1.8208
-122.04,37.66,10.0,2031.0,867.0,352.0,5.3169
-118.48,34.31,31.0,1091.0,892.0,238.0,3.0
-118.27,34.1,50.0,2113.0,793.0,418.0,4.7132
-120.65,38.5,10.0,1783.0,638.0,262.0,2.65
-118.3,34.02,34.0,3184.0,2474.0,705.0,1.631
-118.25,33.99,39.0,1274.0,1362.0,324.0,2.1793
-123.07,39.12,24.0,1098.0,353.0,145.0,3.8333
-122.01,37.92,18.0,2808.0,1038.0,337.0,8.3956
-124.01,40.97,21.0,1513.0,943.0,301.0,3.5380000000000003
-115.56,32.8,15.0,1171.0,1024.0,298.0,1.3882
